"씨유(CU)분당아름건영점","편의점","경기도 성남시 분당구 판교로 4301층2호","아름타운"
"지에스(GS)25 풍성신미주","편의점","경기도 성남시 분당구 판교로 375109호","삼평동, 메가스페이스"
"브렉타임","편의점","경기도 성남시 분당구 판교로289번길 201동 2층","삼평동,판교테크노밸리 스타트럽캠퍼스"
"롤링베어커피로스터스","식품잡화","경기도 성남시 분당구 내정로 185수내동, 양지마을청구아파트 분산 상가동 108",""
"사계절아이스크림할인점","식품잡화","경기도 성남시 분당구 미금로33번길 18102호 포레스티지분당",""
"GS25 분당수내고점","편의점","경기도 성남시 분당구 발이봉북로 181층 101호","수내동"
"알로하 버터","식품잡화","경기도 성남시 분당구 매화로38번길 161층 102호","일부"
"분당 웰빙 녹즙","인삼 및 건강제품","경기도 성남시 분당구 백현로 206, 1층 105호","정자동, 한솔마을근린상가"
"땅스부대찌개 (성남 이매점)","식품잡화","경기도 성남시 분당구 양현로94번길 71층",""
"지성푸드","식품잡화","경기도 성남시 분당구 성남대로43번길 10309호",""
"씨유(CU)분당LH6단지점","편의점","경기도 성남시 분당구 미금일로 55101호",""
"오후과자점","식품잡화","경기도 성남시 분당구 운중로125번길 4-71층 102호 일부","운중동"
"씨유(CU) 수내파이낸스타워점","편의점","경기 성남시 분당구 황새울로258번길 25,1층","수내동, 수내파이낸스타워"
"주식회사 트리비","수입상품점","경기도 성남시 분당구 정자일로 1비동18층1807호","금곡동,코오롱트리폴리스1"
"픽미픽미아이스 성남야탑점","식품잡화","경기도 성남시 분당구 야탑로 24507호",""
"다오내","식품잡화","경기도 성남시 분당구 돌마로 801층 18호",""
"지에스(GS)25 분당시그마","편의점","경기도 성남시 분당구 황새울로 307102호","서현동"
"박여사네","식품잡화","경기 성남시 분당구 불정로 168 ,1층 101호","예광아트홀"
"로또복권방","식품잡화","경기도 성남시 분당구 대왕판교로 6601층 136호",""
"홍삼상회","인삼 및 건강제품","경기도 성남시 분당구 수내로 425층 509호","수내동,두산위브센티움2"
"에이치알티씨 주식회사","식품잡화","경기도 성남시 분당구 장미로 42,313호","야탑동,야탑리더스"
"응응스크르 분당정자점","식품잡화","경기도 성남시 분당구 느티로87번길 4101호",""
"주식회사 하니푸드","식품잡화","경기도 성남시 분당구 서판교로 401층",""
"설악촌","식품잡화","경기도 성남시 분당구 장미로 101801동 803호",""
"삼광","식품잡화","경기도 성남시 분당구 미금일로 55.",""
"주식회사화영","식품잡화","경기도 성남시 분당구 매화로 513층 302-25호",""
"지에스(GS)25 분당탑마을","편의점","경기도 성남시 분당구 판교로 431104호,105호",""
"우리 베이킹재료","식품잡화","경기도 성남시 분당구 장미로148번길 3-9, 102호","야탑동"
"하나뉴트리케어","인삼 및 건강제품","경기도 성남시 분당구 내정로 1724층 401호",""
"동상슈퍼","할인점/슈퍼마켓","경기도 성남시 분당구 성남대로779번길 541층",""
"한솔편의점","할인점/슈퍼마켓","경기도 성남시 분당구 불정로 219지하1층 비101호",""
"오케이유통","식품잡화","경기 성남시 분당구 동판교로 92,317동 2004호","백현동, 백현마을3단지아파트"
"수내아이스캔디","식품잡화","경기도 성남시 분당구 내정로173번길 49, 3동 114호",""
"봄내반찬가게","식품잡화","경기도 성남시 분당구 돌마로 478120호",""
"호아당","식품잡화","경기도 성남시 분당구 정자일로 121상가동 비-04호","정자동,더샵스타파크"
"씨유(CU)분당이매골드점","편의점","경기도 성남시 분당구 이매로 1501층",""
"(주)담소마루 스타트업캠퍼스 판교점","편의점","경기도 성남시 분당구 판교로289번길 201동2층",""
"GS25 분당한솔주공점","편의점","경기도 성남시 분당구 백현로 206-1분산상가동 102호",""
"동국산업(주)","식품잡화","경기도 성남시 분당구 판교역로 230B동 3층 305호",""
"빈스테이블 서현점","식품잡화","경기도 성남시 분당구 중앙공원로 20제분산상가2동1층401호","서현동,시범단지현대아파트"
"그린이즈","식품잡화","경기도 성남시 분당구 대왕판교로645번길 129층 스마트오피스",""
"(주)월간건강","인삼 및 건강제품","경기도 성남시 분당구 정자로76번길 114층 403호",""
"주식회사 네추럴웨이브(Natural Wave)","인삼 및 건강제품","경기도 성남시 분당구 성남대로343번길 10-63102호","정자동"
"블랑아뜰리에","식품잡화","경기도 성남시 분당구 정자일로 1201층 108호",""
"GS25 분당이매촌점","편의점","경기도 성남시 분당구 성남대로779번길 141층 일부호","이매동,대한빌딩"
"오늘의반찬","식품잡화","경기도 성남시 분당구 정자로 113정자동",""
"록시베이커리(Roxy Bakery)","식품잡화","경기도 성남시 분당구 운중로 123103호",""
"데일리쿡","식품잡화","경기도 성남시 분당구 동판교로 155A상가동 101호",""
"하모니마트","할인점/슈퍼마켓","경기도 성남시 분당구 동판교로 91상가동 B101호,B102호,B103호",""
"GS25 판교퍼스트점","편의점","경기도 성남시 분당구 운중로138번길 371층","운중동"
"애드클럽(add club)","할인점/슈퍼마켓","경기도 성남시 분당구 성남대로 69로드랜드EZ타워 110호",""
"아이스박스 분당정자점","식품잡화","경기도 성남시 분당구 성남대로 381111호",""
"씨유(CU)수내푸른마을점","편의점","경기도 성남시 분당구 돌마로366번길 42107호",""
"씨유(CU) 판교도서관점","편의점","경기도 성남시 분당구 운중로267번길 91층",""
"상상유통","식품잡화","경기도 성남시 분당구 미금일로 24, 일반상가동 102호",""
"씨유(CU) 분당장안제일점","편의점","경기도 성남시 분당구 장안로 31102호","분당동"
"지에스(GS)25 판교타워","편의점","경기도 성남시 분당구 판교역로192번길 12107호",""
"지에스25 (GS25) 야탑스위트","편의점","경기도 성남시 분당구 장미로 861층 110호",""
"지에스25(GS25) 신분당정자다","편의점","경기도 성남시 분당구 정자일로 146A동1층120호","정자동"
"이마트24 탑마을벽산아름점","편의점","경기도 성남시 분당구 야탑로 124127호",""
"애니타임 분당서현점","식품잡화","경기도 성남시 분당구 돌마로476번길 411층 03호",""
"늘라온","식품잡화","경기도 성남시 분당구 판교로610번길 18,지하1층 일부호",""
"뉴(NEW)홈마트","할인점/슈퍼마켓","경기도 성남시 분당구 탄천로 271층",""
"뜰아네","식품잡화","경기도 성남시 분당구 정자일로 2481충132호",""
"에이치엠스킨","인삼 및 건강제품","경기도 성남시 분당구 성남대로331번길 3-9403호",""
"정관장 야탑역점","인삼 및 건강제품","경기도 성남시 분당구 장미로48번길 14103호","야탑동, 엔즈빌오피스텔"
"지에스25(GS25) 분당장안","편의점","경기도 성남시 분당구 서현로494번길 191층","분당동"
"GS25 분당한진타운점","편의점","경기도 성남시 분당구 불정로 119106, 107호",""
"애니타임 아이스크림 할인점 분당점","식품잡화","경기도 성남시 분당구 중앙공원로40번길 4249동 135호",""
"더담은찬","식품잡화","경기도 성남시 분당구 운중로 142101호","운중동, 판교메디칼타워"
"씨유(CU)산운마을12단지점","편의점","경기도 성남시 분당구 판교원로 46제상가동 101호",""
"쿡1015 분당효자촌","식품잡화","경기도 성남시 분당구 불정로376번길 31604동 113호",""
"이마트24 분당오리점","편의점","경기도 성남시 분당구 구미로9번길 251동 1층 114호",""
"이마트24 R야탑매화점","편의점","경기도 성남시 분당구 벌말로40번길 4-11층",""
"애니타임 판교백현점","식품잡화","경기도 성남시 분당구 동판교로 611층 107호",""
"이마트24 분당화인점","편의점","경기도 성남시 분당구 정자일로 46상가동 105호",""
"오디너리데이","식품잡화","경기도 성남시 분당구 느티로69번길 15102호",""
"우리동네홈마트","할인점/슈퍼마켓","경기도 성남시 분당구 돌마로366번길 8124호","수내동, 쌍용B상가"
"바른식탁연구소","식품잡화","경기 성남시 분당구 내정로174번길 42,상가동 지하 74호 88호","수내동, 파크타운서안아파트"
"이마트24 판교상록점","편의점","경기 성남시 분당구 판교원로 255,상가동 102호","판교동, 판교원마을상록아파트"
"씨유(CU) 나눔판교대장점","편의점","경기도 성남시 분당구 판교대장로7길 69119동 1-G04호","대장동, 판교퍼스트힐푸르지오1단지"
"씨유(CU) 분당효자촌 현대점","편의점","경기도 성남시 분당구 돌마로486번길 12제근린상가동 1층 101호,102호","서현동, 효자촌"
"슬기로운생활","식품잡화","경기도 성남시 분당구 매화로38번길 71층 102호",""
"우리집반찬","식품잡화","경기도 성남시 분당구 돌마로366번길 421층 111호",""
"시가크루 판교","식품잡화","경기도 성남시 분당구 운중로126번길 5103호",""
"이마트24 분당수내점","편의점","경기도 성남시 분당구 발이봉남로11번길 11층",""
"영영상점 수내4호상점","식품잡화","경기도 성남시 분당구 내정로 1721층 108호",""
"주식회사 무궁화에프앤비","식품잡화","경기도 성남시 분당구 동판교로52번길 9-9지하1층, 지상1층",""
"올잼","식품잡화","경기도 성남시 분당구 내정로166번길 7-6지하1층 123-1호",""
"요롤리코리아","식품잡화","경기도 성남시 분당구 성남대로 168114호",""
"이롬황성주두유 분당대리점","식품잡화","경기도 성남시 분당구 돌마로356번길 3지하1층 B107호",""
"니나케이커리","식품잡화","경기도 성남시 분당구 황새울로108번길 5102호",""
"아이스Go 24","편의점","경기도 성남시 분당구 대왕판교로 660105호",""
"지에스25(GS25) 분당퍼스트점","편의점","경기도 성남시 분당구 분당로 551층","서현동, 분당 퍼스트타워"
"분당한과","식품잡화","경기도 성남시 분당구 판교로 443104호",""
"집밥뚝딱 분당 수내점","식품잡화","경기도 성남시 분당구 불정로 254103호",""
"씨유(CU)대장힐스테이트점","편의점","경기 성남시 분당구 대장동산19-41번지 힐스테이트 6블록 단지상가동 122호",""
"밀로바니케이크","식품잡화","경기도 성남시 분당구 미금일로86번길 5-11층 103호일부",""
"해피라이프","인삼 및 건강제품","경기도 성남시 분당구 양현로94번길 193층 303호",""
"담꾹 판교봇들마을점","식품잡화","경기도 성남시 분당구 판교로 3751층 104호",""
"이마트24 SMART 분당장안타운점","편의점","경기도 성남시 분당구 장안로 67상가동 101호",""
"정들다","식품잡화","경기도 성남시 분당구 미금로 215,근린상가동 비103호","금곡동,청솔마을"
"씨유(CU) 분당한솔4단지점","편의점","경기도 성남시 분당구 백현로 206108호",""
"시가크루 수내","식품잡화","경기도 성남시 분당구 황새울로258번길 10-71층108호수내동가나프라자",""
"성남농협 하나로마트 야탑역점","농협(마트)","경기도 성남시 분당구 야탑로 94","야탑동"
"아이스캔디 구미점","식품잡화","경기도 성남시 분당구 구미로 100상가동 110호",""
"반찬톡톡","식품잡화","경기도 성남시 분당구 판교대장로 921층111호",""
"신구멍가게24 판교백현점","식품잡화","경기도 성남시 분당구 동판교로 122가상가동 1층 101호",""
"식사준비 판교대장점","식품잡화","경기 성남시 분당구 판교대장로5길 20,지하1층 119호","대장동, 판교풍경채어바니티5단지"
"푸레쉬 식자재마트","할인점/슈퍼마켓","경기도 성남시 분당구 동판교로266번길 141층 제101-6호",""
"초록마을 분당무지개마을점","할인점/슈퍼마켓","경기도 성남시 분당구 미금로 48118,119호",""
"돌고래반찬","식품잡화","경기도 성남시 분당구 내정로174번길 42상가동 지하층 101,102,103,104호",""
"쿨베이프 판교","식품잡화","경기도 성남시 분당구 대왕판교로 6702층22호","삼평동,유스페이스2"
"초록마을 판교대장점","할인점/슈퍼마켓","경기도 성남시 분당구 판교대장로7길 16, 620동 129호",""
"풍미반찬","식품잡화","경기도 성남시 분당구 중앙공원로40번길 42,49동 1층 131호","서현동,우성종합상가"
"쿨베이프 정자","식품잡화","경기도 성남시 분당구 성남대로331번길 3-31층106호","정자동, 젤존타워lll"
"에코마트","할인점/슈퍼마켓","경기도 성남시 분당구 미금로 184까치마을상가동 지하1층",""
"에이쿡(A cook)","식품잡화","경기도 성남시 분당구 수내로 181분산상가동1층103호",""
"세븐일레븐 성남대장빌리지점","편의점","경기도 성남시 분당구 판교대장로3길 30상가동1층",""
"응응스크르 분당미금점","식품잡화","경기 성남시 분당구 미금일로 58,근린상가동 107호","구미동, 까치마을롯데선경아파트"
"생각나는반찬","식품잡화","경기도 성남시 분당구 운중로 1241층102호","마크시티블루"
"주식회사 지베이프 (G Vape Inc.)","식품잡화","경기도 성남시 분당구 황새울로200번길 22,105호",""
"씨유(CU) 이매진흥점","편의점","경기도 성남시 분당구 양현로 138근린상가동 103호, 106호",""
"반찬85","식품잡화","경기도 성남시 분당구 성남대로 926101호102호103호104호105호","야탑동,분당메트로"
"세븐일레븐 분당도서관점","편의점","경기도 성남시 분당구 불정로 110지하1층 일부",""
"대농할인마트","할인점/슈퍼마켓","경기도 성남시 분당구 판교대장로 84101,102,103,104,109,110,111,112,1123호",""
"스마일슈퍼","할인점/슈퍼마켓","경기도 성남시 분당구 백현로144번길 7-51층",""
"픽미픽미 분당불곡점","식품잡화","경기도 성남시 분당구 불곡남로 6101호",""
"뜰안에반찬","식품잡화","경기도 성남시 분당구 판교로 4301층 아름타운2호",""
"올바른이유식 판교점","식품잡화","경기도 성남시 분당구 서판교로58번길 4-41층 일부호","101"
"이마트24 분당경남","편의점","경기도 성남시 분당구 판교로 5191층동 103호",""
"하얀 찹쌀 꽈배기","식품잡화","경기도 성남시 분당구 미금일로 55, 상가동 1층 107호",""
"까까머꼬 께끼머꼬 (삼부점)","식품잡화","경기 성남시 분당구 수내로 201,분산상가동 102호","분당동, 샛별마을삼부아파트"
"GS25 분당광림점","편의점","경기도 성남시 분당구 구미로9번길 171층 103호",""
"씨유(CU) 분당수내역점","편의점","경기도 성남시 분당구 황새울로214번길 81층 108호",""
"씨유(CU) 뉴야탑노블리치점","편의점","경기도 성남시 분당구 야탑로105번길 71층",""
"우리농산물","미곡상","경기도 성남시 분당구 내정로174번길 42지층 99, 117,119호","수내동 돌고래상가"
"소담나무","식품잡화","경기도 성남시 분당구 불정로386번길 10601동 1904호",""
"맘마찬 분당점","식품잡화","경기도 성남시 분당구 중앙공원로31번길 421층 122호",""
"(주)쿱스토어울산 분당서판교점","할인점/슈퍼마켓","경기도 성남시 분당구 판교공원로5길 131층",""
"자연드림 분당정자점","할인점/슈퍼마켓","경기도 성남시 분당구 정자로 105101~112호",""
"(주)쿱스토어울산 분당서현점","할인점/슈퍼마켓","경기도 성남시 분당구 중앙공원로40번길 4115~117호",""
"슈퍼키친 분당서현점","식품잡화","경기도 성남시 분당구 중앙공원로31번길 421층 105호","서현동, 서현파크플라자"
"지에스(GS)25 분당점","편의점","경기도 성남시 분당구 이매로 47101호","이매동, DNS빌딩"
"아이스캔디 야탑현대점","식품잡화","경기도 성남시 분당구 장미로 101근리상가2동 1층 2109호",""
"삼평마트(대장점)","할인점/슈퍼마켓","경기도 성남시 분당구 판교대장로7길 6-601층","대장동"
"도깨비냉장고아이스크림할인점분당백현화랑초점","식품잡화","경기도 성남시 분당구 동판교로 92제가상가동103호","백현동,백현마을3단지"
"쿡1015 분당야탑점","식품잡화","경기도 성남시 분당구 장미로 198지하1층 비109호","야탑동, 아델파크빌"
"도깨비냉장고 아이스크림할인점 수내점","식품잡화","경기도 성남시 분당구 내정로166번길 7-3서기빌딩1층1호",""
"주식회사 더친정집","식품잡화","경기도 성남시 분당구 느티로77번길 6-2,1층",""
"수라청","식품잡화","경기도 성남시 분당구 돌마로 47이코노샤르망1층101호",""
"세븐일레븐 판테온리젠시점","편의점","경기도 성남시 분당구 백현로 100102호",""
"월드마트","할인점/슈퍼마켓","경기도 성남시 분당구 돌마로366번길 8B1층 101호",""
"주식회사 민랩","식품잡화","경기도 성남시 분당구 야탑로149번길 4-3101호",""
"아이스크림 가게 분당점","식품잡화","경기도 성남시 분당구 정자로 143상가동 1층 104호",""
