MarkerInfo(storeName:”,안동황우촌,"“,address:”",정육점,경기 성남시 분당구 장안로 35,"“,address_detail:”",분당동,"“,latitude:","(37.371469, 127.1454353)"
MarkerInfo(storeName:”,새벽미향,"“,address:”",농가공산품,경기 성남시 분당구 판교대장로7길 12,"“,address_detail:”",대장동,"“,latitude:","(37.3717864, 127.0695148)"
MarkerInfo(storeName:”,한우마을 정육센타,"“,address:”",정육점,경기 성남시 분당구 내정로119번길 20,"“,address_detail:”",정자동,"“,latitude:","(37.3721135, 127.1139387)"
MarkerInfo(storeName:”,한우홀릭정육점,"“,address:”",정육점,경기도 성남시 분당구 판교대장로7길 16,"“,address_detail:”",상가동 128호대장동 힐스테이트 판교 엘포레 A6BL,"“,latitude:","(37.372335, 127.069792)"
MarkerInfo(storeName:”,한우마루 서현점,"“,address:”",농가공산품,경기 성남시 분당구 불정로376번길 37,"“,address_detail:”","1호, 서현동, 범한프라자","“,latitude:","(37.372353, 127.1381386)"
MarkerInfo(storeName:”,로하스 분당서현점,"“,address:”",농수산물,경기 성남시 분당구 불정로376번길 37,"“,address_detail:”","서현동, 범한프라자","“,latitude:","(37.372353, 127.1381386)"
MarkerInfo(storeName:”,두부장수 (서현점),"“,address:”",농가공산품,경기 성남시 분당구 불정로376번길 31,"“,address_detail:”",서현동,"“,latitude:","(37.372353, 127.1381386)"
MarkerInfo(storeName:”,종로떡마을,"“,address:”",농가공산품,경기 성남시 분당구 불정로376번길 31,"“,address_detail:”","서현동, 효자촌미래타운아파트","“,latitude:","(37.372353, 127.1381386)"
MarkerInfo(storeName:”,레이 스튜디오,"“,address:”",농가공산품,경기도 성남시 분당구 백현로144번길 9-6,"“,address_detail:”",,"“,latitude:","(37.372402300000005, 127.113785787392)"
MarkerInfo(storeName:”,농부떡방아,"“,address:”",농가공산품,경기 성남시 분당구 수내동 74,"“,address_detail:”",,"“,latitude:","(37.37244, 127.12236)"
MarkerInfo(storeName:”,파크생선,"“,address:”",농수산물,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",",돌고래지하상가 114, 수내동","“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,으뜸청과,"“,address:”",청과물,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",",돌고래상가 지하 64, 수내동","“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,분당명품젖갈,"“,address:”",농수산물,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",",파크타운돌고래상가 지하 144호, 수내동","“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,은마양념육,"“,address:”",정육점,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",",돌고래상가 지층 171 172 178호 179호, 수내동","“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,황부자먹거리,"“,address:”",식품류제조업,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",수내동,"“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,돌고래상회,"“,address:”",농수산물,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”","수내동, 파크타운주상복합","“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,돌고래 생선,"“,address:”",농수산물,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",수내동,"“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,떡사랑,"“,address:”",농가공산품,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",수내동,"“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,행복한김치,"“,address:”",농수산물,경기 성남시 분당구 내정로174번길 42 ,"“,address_detail:”","수내동, 파크타운서안아파트","“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,참두부집,"“,address:”",식품류제조업,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",수내동,"“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,바다건어물,"“,address:”",농수산물,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",수내동,"“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,현대한우촌,"“,address:”",정육점,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”",수내동,"“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,광천한우양념,"“,address:”",식품류제조업,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”","수내동, 파크타운서안아파트","“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,우리집고추참기름,"“,address:”",농가공산품,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”","수내동, 파크타운서안아파트","“,latitude:","(37.3726856, 127.1215298)"
MarkerInfo(storeName:”,김범신 떡오색함,"“,address:”",농가공산품,경기 성남시 분당구 내정로174번길 42,"“,address_detail:”","수내동, 파크타운서안아파트","“,latitude:","(37.3726856, 127.1215298)"
