Name,Address,IndustryInfo,Neighborhood,좌표
네일홀릭,"이용,미용",경기 성남시 분당구 매화로47번길 6-3,1층,"(37.411921199999995, 127.13323617447169)"
라임피부관리실,피부미용실,경기 성남시 분당구 미금로 45,3층 308호,"(37.3392061, 127.1160914)"
마스터핏,체형관리,경기 성남시 분당구 황새울로 315,403호 대현빌딩,"(37.3850485, 127.12046)"
헤어아티션,"이용,미용",경기 성남시 분당구 돌마로366번길 42,101호,"(37.3671671, 127.1267389)"
준오헤어,"이용,미용",경기 성남시 분당구 서현로210번길 17,301호,"(37.385447, 127.12451254874252)"
아이브로우바by. 이연 분당점,"이용,미용",경기 성남시 분당구 황새울로200번길 34,203호,"(37.3779983, 127.1127915)"
B21에스테틱,화장품,경기 성남시 분당구 수내로 54,2101호,"(37.3818485, 127.1164668)"
마임플러스,화장품,경기 성남시 분당구 돌마로 361,지하층 34호 1층 동신코아빌딩,"(37.3500363, 127.1120226)"
캣앤뷰티,"이용,미용",경기 성남시 분당구 분당로359번길 2-5,1층,"(37.36825605, 127.14581085770467)"
제이(J)브로우하우스,화장품,경기 성남시 분당구 야탑로139번길 6-18,야탑동,"(37.41000295, 127.13534494995068)"
피오나헤어,"이용,미용",경기 성남시 분당구 동판교로 91,상가동 108호,"(37.4019933, 127.1168905)"
캣츠네일,"이용,미용",경기 성남시 분당구 정자일로 177,201호 인텔리지II,"(37.3661423, 127.1053883)"
파워셀,화장품,경기 성남시 분당구 서현로210번길 20,상가동 제202호 제2층,"(37.3857429, 127.12401215160571)"
태후사랑,"이용,미용",경기 성남시 분당구 느티로69번길 15,103호,
조은날메이크업,"이용,미용",경기 성남시 분당구 야탑로 95,6층 606호,"(37.4101687, 127.1292980998885)"
사라헤어비스,"이용,미용",경기 성남시 분당구 중앙공원로 20,2동 401호 제분산상가,"(37.382904, 127.1322702)"
독일로하스모,화장품,경기 성남시 분당구 대왕판교로606번길 39,402호,"(37.39646985, 127.1115304954426)"
우성미용실,"이용,미용",경기 성남시 분당구 서현동94번지 현대근린상가 1층 114호,,
보스 클럽,"이용,미용",경기 성남시 분당구 장미로148번길 5,1층,"(37.41258105, 127.13740924499835)"
하루헤어,"이용,미용",경기 성남시 분당구 탄천상로151번길 20,C동 지하층 3호 월드쇼핑 일부,"(37.34160035, 127.10672390416667)"
앙시엘 (Un ciel),"이용,미용",경기 성남시 분당구 운중로225번길 60,1층,
제이이레모,미용재료,경기 성남시 분당구 서현로 170,2층 234-4호,"(37.3889736, 127.1225479)"
힙헤어,"이용,미용",경기 성남시 분당구 황새울로258번길 32,304호 코리아나빌딩,"(37.3807148, 127.1165736)"
마이네일,"이용,미용",경기 성남시 분당구 내정로 185,가동 110호,"(37.368652, 127.1147912)"
모던헤어,"이용,미용",경기 성남시 분당구 백현로144번길 17-6,102호,"(37.37191255, 127.11312065)"
헤어스토리,"이용,미용",경기 성남시 분당구 돌마로486번길 12,228동 103호 효자촌주상가,"(37.3766777, 127.1347595)"
헤어토크,"이용,미용",경기 성남시 분당구 운중로126번길 8,1층,
내안에 힐링스파,화장품,경기 성남시 분당구 백현로101번길 20,402호 그린프라자빌딩,"(37.3772638, 127.1130736)"
머리사랑미용실,"이용,미용",경기 성남시 분당구 궁내동249-2 1층,,
꾸아퓨헤어,"이용,미용",경기 성남시 분당구 운중로125번길 4-7,운중동,"(37.39251685, 127.07761555)"
제이원코스케틱 (J-ONE COSMETIC),미용재료,경기 성남시 분당구 발이봉로3번길 4,B01호,"(37.36606195, 127.12695155)"
위드채(with Chae),화장품,경기 성남시 분당구 성남대로 151,구미동,"(37.3862355, 127.126931)"
김소영뷰티클리닉,피부미용실,경기 성남시 분당구 돌마로 51,206호 천사의도시2오피스텔,"(37.3500363, 127.1120226)"
봉자네일,화장품,경기 성남시 분당구 성남대로 151,103호,"(37.3862355, 127.126931)"
오바코 이조움 힐링센타,화장품,경기 성남시 분당구 정자일로 1,1501,"(37.3507854, 127.1063437)"
한길글로넷 주식회사,화장품,경기 성남시 분당구 성남대로 295,A동 322호,"(37.3623018, 127.1075738)"
키웰,화장품,경기 성남시 분당구 황새울로360번길 24,403호 404,"(37.3863737, 127.1254126)"
다인,화장품,경기 성남시 분당구 판교역로192번길 22,209호,"(37.3980299, 127.1120303)"
더 나은 에스테틱,화장품,경기 성남시 분당구 벌말로49번길 14-1,101호,"(37.412656350000006, 127.13677037275491)"
카이뷰티쏘울 (Beauty Soul),"이용,미용",경기 성남시 분당구 정자일로 27,106호,"(37.3507854, 127.1063437)"
헤어앤스타일,"이용,미용",경기 성남시 분당구 서판교로 147,204호,"(37.3994069, 127.0958012)"
앙샹떼,화장품,경기 성남시 분당구 성남대로331번길 8,328호,"(37.365895249999994, 127.10667269663449)"
르페이스(LE FACE),피부미용실,경기 성남시 분당구 운중로233번길 13,판교동,"(37.39114575, 127.08947662327748)"
(주)에뛰드 에스쁘아 분당 서현점,화장품,경기 성남시 분당구 분당로53번길 13,2103호 산호트윈스,"(37.3841245, 127.12180215271181)"
바비엔,미용재료,경기 성남시 분당구 서현로 204,802호,"(37.388221200000004, 127.12562002579642)"
아스카네일,"이용,미용",경기 성남시 분당구 하오개로 360,102호,"(37.3909953, 127.0591638)"
뉴블루,"이용,미용",경기 성남시 분당구 장미로 101,"야탑동, 장미마을현대아파트","(37.4134109, 127.1331151)"
(주)자연인 판교지점,화장품,경기 성남시 분당구 대왕판교로606번길 58,판교푸르지오월드마크,"(37.3960191, 127.1133198)"
구인자헤어,"이용,미용",경기 성남시 분당구 양현로 138,201호,"(37.41645405, 127.12490094990235)"
이진화헤어아트,"이용,미용",경기 성남시 분당구 성남대로779번길 56,1층 아름마을한풍상가,"(37.3991568, 127.127474)"
태후사랑헤어샵,"이용,미용",경기 성남시 분당구 불정로 219,106호,"(37.3769834, 127.1405783)"
아이디헤어분당수내점,"이용,미용",경기 성남시 분당구 백현로101번길 21,2층 풍해빌딩,"(37.3776729, 127.1131687)"
엠에스헤어,"이용,미용",경기 성남시 분당구 미금로 23,상가동 102호,"(37.3392061, 127.1160914)"
헤어체크,"이용,미용",경기 성남시 분당구 내정로 186,1층 9호 파크타운난초분산상가,"(37.368652, 127.1147912)"
분당천사네일,"이용,미용",경기 성남시 분당구 돌마로 73,우방코아 602,"(37.3503495, 127.1100823)"
헤어알렌느,"이용,미용",경기 성남시 분당구 돌마로 47,이코노샤르망 304,"(37.3500363, 127.1120226)"
분당 네일몰,화장품,경기 성남시 분당구 분당로53번길 9,306호,"(37.3839247, 127.121358)"
마히아 (magia),"이용,미용",경기 성남시 분당구 운중로 129,마크시티옐로우 102호,"(37.3915395, 127.0665087)"
정인헤어,"이용,미용",경기 성남시 분당구 구미동203-1번지 3층,,
지팡구화장품,화장품,경기 성남시 분당구 서현동255-1번지 분당풍림아이원플러스오피스텔 229-3,,
리안헤어미금역2호점,"이용,미용",경기 성남시 분당구 성남대로 165 ,2층 근229호,"(37.3862355, 127.126931)"
정민헤어,"이용,미용",경기 성남시 분당구 야탑로 239,101호,"(37.4074971, 127.1451833915724)"
헤어팜팜,"이용,미용",경기 성남시 분당구 매화로55번길 5,1층 일부 101호,"(37.41253195, 127.13323030000001)"
더페이스샵,화장품,경기 성남시 분당구 서현로210번길 14,102,"(37.3862355, 127.1245943)"
크레용헤어,"이용,미용",경기 성남시 분당구 운중로 115,1층 101,"(37.3915395, 127.0665087)"
조안 헤어,"이용,미용",경기 성남시 분당구 구미로 115,상가동 104,"(37.3401858, 127.120959)"
awesome nail,화장품,경기 성남시 분당구 불곡남로 10,1층 좌측점포,"(37.358466899999996, 127.12287983403193)"
류 헤어카페,"이용,미용",경기 성남시 분당구 미금일로 24,까치마을 104,"(37.3476203, 127.1072285)"
준헤어샵,"이용,미용",경기 성남시 분당구 양현로94번길 11,2층 일부 지하,"(37.3907172, 127.1262382)"
네일바이모모,화장품,경기 성남시 분당구 운중로 129 ,1층 104호,"(37.3915395, 127.0665087)"
헤어쿡,"이용,미용",경기 성남시 분당구 동판교로 212,202호 203호,"(37.4019933, 127.1168905)"
휴 테라피,화장품,경기 성남시 분당구 탄천로 27,지하1층,"(37.3968866, 127.1235399)"
헬레나 (Helena),"이용,미용",경기 성남시 분당구 불정로 381,116,"(37.37455335, 127.13673320829434)"
태후사랑 아름점,"이용,미용",경기 성남시 분당구 판교로 436,2층 6호,"(37.403215, 127.1038941)"
라엘스킨엔바디,"이용,미용",경기 성남시 분당구 서판교로 154,401,"(37.39978585, 127.09519058036894)"
여우,화장품,경기 성남시 분당구 내정로165번길 38,청구상가 148호,"(37.376703, 127.116195)"
옹글동글 (Ongles d'ongles),"이용,미용",경기 성남시 분당구 정자일로 177,217-1 2217,"(37.3661423, 127.1053883)"
헤어살롱본,"이용,미용",경기 성남시 분당구 미금일로 58,108 상가,"(37.3476203, 127.1072285)"
래쉬퀸,화장품,경기 성남시 분당구 판교로 430,1층 110 아름건영개나리상가,"(37.403215, 127.1038941)"
라피네헤어,"이용,미용",경기 성남시 분당구 불정로 260,107,"(37.36673135, 127.12738079615582)"
듀디헤어,"이용,미용",경기 성남시 분당구 방아로23번길 5,지층 2호,"(37.398866999999996, 127.13120015)"
헤어밸리,"이용,미용",경기 성남시 분당구 성남대로 151,엠코헤리츠,"(37.3862355, 127.126931)"
자헨네이처헤어,"이용,미용",경기 성남시 분당구 불정로420번길 9-4,1층,"(37.3761935, 127.14113259999999)"
보니타헤어,"이용,미용",경기 성남시 분당구 성남대로 165,121,"(37.3862355, 127.126931)"
헤나스토리,"이용,미용",경기 성남시 분당구 돌마로 364,1층 47호 46,"(37.3500363, 127.1120226)"
닥터스칼프,화장품,경기 성남시 분당구 돌마로 75,402,"(37.3500363, 127.1120226)"
이도헤어,"이용,미용",경기 성남시 분당구 내정로113번길 4,판교시장 1층 102호,"(37.37064, 127.1149767)"
문서진헤어뱅크,"이용,미용",경기 성남시 분당구 양현로94번길 7,104,"(37.3907172, 127.1262382)"
토탈뷰티,화장품,경기 성남시 분당구 장안로25번길 28,지층 화장품코너,"(37.370766, 127.1434222)"
테브로헤어살롱(TAEBRO hairsalon),"이용,미용",경기 성남시 분당구 판교로25번길 6-8,1층,"(37.39013895, 127.08494585)"
르살롱드쌔미(Le Salon de Sammy),"이용,미용",경기 성남시 분당구 수내로 181,104 상가,"(37.3818485, 127.1164668)"
태후사랑,"이용,미용",경기 성남시 분당구 벌말로40번길 4,109,"(37.41122225, 127.1384976)"
(주)네이처리퍼블릭 분당서현점,화장품,경기 성남시 분당구 서현동248-5번지 코코프라자 103호 104호,,
더프로젝트살롱에이,"이용,미용",경기 성남시 분당구 매화로 53,101호,"(37.4122944, 127.13362175)"
씨에스(CS)이용원,"이용,미용",경기 성남시 분당구 미금로 246,근린상가 207,"(37.3392061, 127.1160914)"
박승철 위그스튜디오 분당 서현점,미용재료,경기 성남시 분당구 황새울로 315,2층 203-2,"(37.3850485, 127.12046)"
셀레브헤어,"이용,미용",경기 성남시 분당구 구미로173번길 82,본관 지하 1층,"(37.3471907, 127.1241432)"
스타네일,화장품,경기 성남시 분당구 내정로174번길 42,돌고래상가 107,"(37.3726856, 127.1215298)"
네일락,"이용,미용",경기 성남시 분당구 성남대로916번길 5,1층 109호 149호,"(37.411549, 127.1298651)"
레인보우 네일,"이용,미용",경기 성남시 분당구 수내로192번길 25,푸른마을제상가 4동 108호,"(37.3705385, 127.1274738)"
벨라마노스킨케어,피부미용실,경기 성남시 분당구 성남대로 168,401호,"(37.3862355, 127.126931)"
오호살롱,"이용,미용",경기 성남시 분당구 황새울로214번길 8,2층 209호,"(37.3779983, 127.1127915)"
마리네일,화장품,경기 성남시 분당구 정자일로 121,B-37 더샵스타파크,"(37.3603053, 127.10508758027783)"
정재연 헤어,"이용,미용",경기 성남시 분당구 발이봉남로7번길 2,102,"(37.365145, 127.12634055000001)"
예인헤어갤러리,"이용,미용",경기 성남시 분당구 야탑로 72,1층 2호,"(37.4095692, 127.12681405000001)"
리안헤어 정자엠코헤리츠점,"이용,미용",경기 성남시 분당구 정자일로 136,정자역엠코헤리츠3단지 C-107,"(37.3621883, 127.106566)"
마젤네일&왁싱,화장품,경기 성남시 분당구 서현로257번길 11,서현동,"(37.3852252, 127.1302857)"
수미용실,"이용,미용",경기 성남시 분당구 정자일로 15 ,지하층 비101호,"(37.3507854, 127.1063437)"
손을 그리다,미용재료,경기 성남시 분당구 산운로160번길 20,101,"(37.39222585, 127.07877770750841)"
345헤어살롱,"이용,미용",경기 성남시 분당구 야탑로81번길 10,118 128 129호 130호,"(37.410566450000005, 127.12820774958035)"
골드스완,피부미용실,경기 성남시 분당구 분당로53번길 21,406호,"(37.3846843, 127.1223944)"
기가코스메틱,화장품,경기 성남시 분당구 궁내로7번길 2,101동 L02호,"(37.3681706, 127.1001478)"
목련마을 머리방,"이용,미용",경기 성남시 분당구 야탑로231번길 38,상가동 7,"(37.4082234, 127.1470292)"
아이리헤어클럽,"이용,미용",경기 성남시 분당구 탄천상로 164,지하1층 19호,"(37.3425981, 127.1073899)"
쉬z갈바데일리,화장품,경기 성남시 분당구 내정로173번길 11,603동 134호,"(37.3759028, 127.1178763)"
베이징 체형관리,체형관리,경기 성남시 분당구 운중로 123,201호,"(37.3919865, 127.0769612)"
라벤더헤어,"이용,미용",경기 성남시 분당구 서판교로 164,105,"(37.4006196, 127.09452135778547)"
나이스가이,"이용,미용",경기 성남시 분당구 장미로122번길 6,1층,"(37.4127385, 127.13425430000001)"
주비스 헤어,"이용,미용",경기 성남시 분당구 운중로 115,1층,"(37.3915395, 127.0665087)"
써니탠,"이용,미용",경기 성남시 분당구 성남대로 165,671호,"(37.3862355, 127.126931)"
바비앤네일,"이용,미용",경기 성남시 분당구 운중로 135,1층 더원스퀘어 103호,"(37.3915395, 127.0665087)"
준오헤어,"이용,미용",경기 성남시 분당구 분당로53번길 20,"서현동, 이랜드분당프라자","(37.383188, 127.120908)"
연우헤어,"이용,미용",경기 성남시 분당구 불정로 361,상가동 1층 105호,"(37.373499, 127.1345189)"
PEOPLE(피플),화장품,경기 성남시 분당구 황새울로360번길 21,"서현동, 분당서현신영팰리스타워","(37.385606249999995, 127.12566836457495)"
몽구리,"이용,미용",경기 성남시 분당구 서현동307번지 효자촌주상복합상가 601-1067,,
네모리스 헤어 스투디오,"이용,미용",경기 성남시 분당구 판교대장로6길 10,201호 202호,"(37.36677, 127.0683939488315)"
루미크,"이용,미용",경기 성남시 분당구 분당로53번길 21,309호,"(37.3846843, 127.1223944)"
다인,화장품,경기 성남시 분당구 서현로 184,605호,"(37.3883885, 127.1239635)"
태후사랑 수내1동점,화장품,경기 성남시 분당구 내정로165번길 38,602동 226-2호,"(37.376703, 127.116195)"
금홍,화장품,경기 성남시 분당구 야탑로69번길 24-6,4층 401,"(37.411616, 127.12730734957968)"
태후사랑 구미점,"이용,미용",경기 성남시 분당구 미금일로74번길 24,구미동,"(37.347922600000004, 127.11175777558992)"
나비코코,화장품,경기 성남시 분당구 판교로 700,D동 807호,"(37.405391, 127.1284568)"
언니네 네일샵,"이용,미용",경기 성남시 분당구 성남대로 170,1층 103-1호,"(37.351144, 127.1095089)"
이포크드류,"이용,미용",경기 성남시 분당구 느티로 2,정자역AK와이즈플레이스 상가 202호 203호,"(37.3679741, 127.1049557)"
국제피앤비 주식회사,화장품,경기 성남시 분당구 야탑로 96-8,4층,"(37.409335299999995, 127.1292609)"
스파더고,피부미용실,경기 성남시 분당구 운중로125번길 14-12,1층 102호,"(37.3926255, 127.07802592420157)"
더왁싱,피부미용실,경기 성남시 분당구 판교역로192번길 16,608,"(37.3977453, 127.1114334)"
김호증가모헤어샵 by 라헬,"이용,미용",경기 성남시 분당구 성남대로165 천사의도시오피스텔 근239호,금곡동,
마법속눈썹,"이용,미용",경기 성남시 분당구 백현로101번길 17,"수내동, 초림프라자","(37.3776729, 127.1131687)"
민헤어디자인,"이용,미용",경기 성남시 분당구 미금로 184,상가동 110호,"(37.3392061, 127.1160914)"
이나스 헤어샵,"이용,미용",경기 성남시 분당구 벌말로 45,지층 102호,"(37.4119758, 127.13817178115829)"
더 헤어,"이용,미용",경기 성남시 분당구 내정로17번길 4-11,"정자동, 금산파킹프라자","(37.3627222, 127.11398089110003)"
지니헤어,"이용,미용",경기 성남시 분당구 내정로 185,분산상가동 102호,"(37.368652, 127.1147912)"
아스픽코스메디,화장품,경기 성남시 분당구 서현로237번길 4,서현동,"(37.3854422, 127.1285475)"
살롱드 쁘와,"이용,미용",경기 성남시 분당구 수내로 39,2층 224호,"(37.371871, 127.1255546)"
박승철헤어스투디오(정자점),"이용,미용",경기 성남시 분당구 정자일로 234,203호 204호,"(37.37110335, 127.10627385564129)"
더풋샵 야탑,화장품,경기 성남시 분당구 야탑로75번길 9,2층 206호,"(37.4108267, 127.1268226)"
올가스킨케어,화장품,경기 성남시 분당구 서판교로 165,상가동 201호,"(37.387402, 127.097493)"
샤이나 헤어,"이용,미용",경기 성남시 분당구 서판교로44번길 5,판교동,"(37.3908391, 127.09850015)"
이사벨 코스메틱,화장품,경기 성남시 분당구 정자일로 132 ,정자역엠코헤리츠 4단지 D동 115호,"(37.3507854, 127.1063437)"
네일브라운,화장품,경기 성남시 분당구 돌마로 52,2층 201호 일부,"(37.3500363, 127.1120226)"
버블플러스,화장품,경기 성남시 분당구 운중로233번길 17-5,판교동,"(37.391406849999996, 127.08912039425515)"
누베왁싱(Nube waxing),피부미용실,경기 성남시 분당구 성남대로331번길 8,327호,"(37.365895249999994, 127.10667269663449)"
마샬뷰티살롱,"이용,미용",경기 성남시 분당구 백현로101번길 29,"수내동, C&C빌딩","(37.3780833, 127.1134491)"
네일이끌림,"이용,미용",경기 성남시 분당구 정자일로 197,1층 118-2호,"(37.3680129, 127.1055153)"
블로썸라운지,미용재료,경기 성남시 분당구 서현로 216,13동 9층,"(37.3916184, 127.112729)"
테라의향기,미용재료,경기 성남시 분당구 돌마로 80,"구미동, 분당현대벤쳐빌","(37.34967775, 127.11041683472561)"
그리다,화장품,경기 성남시 분당구 정자일로 248,1층 127호,"(37.3507854, 127.1063437)"
천수코스메틱 주식회사,화장품,경기 성남시 분당구 불정로376번길 37,지층 33호,"(37.372353, 127.1381386)"
피플,화장품,경기 성남시 분당구 황새울로360번길 21,3층 305호,"(37.385606249999995, 127.12566836457495)"
루오나 에스테틱,피부미용실,경기 성남시 분당구 돌마로 47 ,2층 213호,"(37.3500363, 127.1120226)"
네이쳐 브로우 바,"이용,미용",경기 성남시 분당구 정자일로 121,B동 24호,"(37.3603053, 127.10508758027783)"
마리헤어,"이용,미용",경기 성남시 분당구 불정로 168,109호,"(37.359633200000005, 127.1231887498758)"
티나스타일,화장품,경기 성남시 분당구 성남대로 345,7층 704호,"(37.3862355, 127.126931)"
네일 리(Nail Re:),"이용,미용",경기 성남시 분당구 내정로165번길 38,양지마을청구종합상가 601동 108호,"(37.376703, 127.116195)"
이미정헤어뱅크,"이용,미용",경기 성남시 분당구 미금로 218,상가동 2층 205호 청솔마을,"(37.3392061, 127.1160914)"
벨라헤어,"이용,미용",경기 성남시 분당구 돌마로366번길 40,상가 119호 4-4동,"(37.3689432, 127.125233)"
토니모리 서현점,화장품,경기 성남시 분당구 서현로210번길 14,103호,"(37.3862355, 127.1245943)"
윤헤어샵,"이용,미용",경기 성남시 분당구 정자일로 46,상가 107호,"(37.3507854, 127.1063437)"
그레이스,"이용,미용",경기 성남시 분당구 판교로 478,1층 109호 116호,"(37.403215, 127.1038941)"
동산미용실,"이용,미용",경기 성남시 분당구 성남대로779번길 54,동산쇼핑몰 119,"(37.3991568, 127.127474)"
지젤 (Jeegel),"이용,미용",경기 성남시 분당구 돌마로 481,1층 115호,"(37.3500363, 127.1120226)"
쁘띠헤어,"이용,미용",경기 성남시 분당구 운중로 253,티에스로드1 107호,"(37.38952525, 127.09121816670185)"
구피샵,화장품,경기 성남시 분당구 성남대로 165,지하1층 A동 판 22호,"(37.3862355, 127.126931)"
황금약손,체형관리,경기 성남시 분당구 미금로 45,2층 208호 209호,"(37.3392061, 127.1160914)"
슈가랩 (SUGAR LAB),화장품,경기 성남시 분당구 성남대로 51,1층 158호,"(37.34049925, 127.10813800244722)"
앙리윤헤어펌,"이용,미용",경기 성남시 분당구 판교로 430,분산상가동 102호,"(37.403215, 127.1038941)"
자끄데상쥬,"이용,미용",경기 성남시 분당구 백현로 97,2층 205호 외1필지,"(37.3768262, 127.11145693073641)"
어바웃비,화장품,경기 성남시 분당구 정자일로 177,A동 24층 2409호,"(37.3661423, 127.1053883)"
뷰티플러스,화장품,경기 성남시 분당구 불정로71번길 3,1층,"(37.360438450000004, 127.11232755)"
엘림,화장품,경기 성남시 분당구 황새울로 224,9층 937호,"(37.3832059, 127.1186035)"
위그포유,미용재료,경기 성남시 분당구 성남대로925번길 16,3층 123호,"(37.41293935, 127.12725301422529)"
홍미,"이용,미용",경기 성남시 분당구 정자일로 121,쇼핑몰 A동 16호 15,"(37.3603053, 127.10508758027783)"
유리네일,"이용,미용",경기 성남시 분당구 황새울로 315,402-1호,"(37.3850485, 127.12046)"
휴,화장품,경기 성남시 분당구 느티로 16,303호,"(37.3685417, 127.1123812)"
아이디헤어 분당수내2호점,"이용,미용",경기 성남시 분당구 백현로101번길 24,201호,"(37.3776729, 127.1131687)"
명품손테라피,피부미용실,경기 성남시 분당구 판교로 433,삼성코아 3층 308호,"(37.403215, 127.1038941)"
이가자헤어비스,"이용,미용",경기 성남시 분당구 불정로 134,3층,"(37.3769834, 127.1405783)"
프롬유헤어(from u hair),"이용,미용",경기 성남시 분당구 내정로173번길 49,1층 112호 115호,"(37.3759028, 127.1178763)"
최승주헤어 뷰티랩,"이용,미용",경기 성남시 분당구 돌마로 51,2층 202호,"(37.3500363, 127.1120226)"
온헤어(ON HAIR),"이용,미용",경기 성남시 분당구 황새울로18번길 12,1층,"(37.361523700000006, 127.11125279935064)"
아르네일,"이용,미용",경기 성남시 분당구 돌마로 364,1층 45호,"(37.3500363, 127.1120226)"
쉬즈헤어,"이용,미용",경기 성남시 분당구 돌마로 67,B110호,"(37.3500363, 127.1120226)"
씨엘헤어,"이용,미용",경기 성남시 분당구 산운로 98,202호,"(37.3931328, 127.0800638)"
미백천사(정자),화장품,경기 성남시 분당구 정자동16-1번지 AK와이즈플레이스 B동 2508호,,
킹스모,미용재료,경기 성남시 분당구 황새울로 325,서현하우비 5층 505호,"(37.38552305, 127.12139878092225)"
쁘띠쟈르당헤어살롱,"이용,미용",경기 성남시 분당구 성남대로 393,1층 B104호,"(37.3862355, 127.126931)"
살롱드269,"이용,미용",경기 성남시 분당구 분당로53번길 15,3층 305호,"(37.3843573, 127.1219826)"
찬스모,미용재료,경기 성남시 분당구 성남대로 170,4층 401호,"(37.351144, 127.1095089)"
주블리헤어,"이용,미용",경기 성남시 분당구 장미로 78,2층 207호,"(37.4135268, 127.12958351543925)"
블랭크유헤어디자인하우스,"이용,미용",경기 성남시 분당구 성남대로 349,2층 201호,"(37.3862355, 127.126931)"
이뉴어,피부미용실,경기 성남시 분당구 성남대로331번길 8,3층 335호,"(37.365895249999994, 127.10667269663449)"
손톱하는날,"이용,미용",경기 성남시 분당구 성남대로926번길 6,1층 120호,"(37.41214825, 127.12985860011429)"
린지,화장품,경기 성남시 분당구 성남대로331번길 3-9,506호,"(37.3648454, 127.10772195)"
(주)이니스프리,화장품,경기 성남시 분당구 판교역로 145,C,"(37.3844603, 127.1121169)"
네일수다,"이용,미용",경기 성남시 분당구 성남대로779번길 48,102호,"(37.3994616, 127.1232796)"
락타이,화장품,경기 성남시 분당구 백현로101번길 12,403호,"(37.3776729, 127.1131687)"
엔젤손눈썹왁싱,"이용,미용",경기 성남시 분당구 장미로 78,2층 211호,"(37.4135268, 127.12958351543925)"
시커먼스,화장품,경기 성남시 분당구 서현로 204,2층 205호,"(37.388221200000004, 127.12562002579642)"
프라시스,"이용,미용",경기 성남시 분당구 야탑로69번길 18,310호,"(37.411615, 127.1267728)"
미로화장품,화장품,경기 성남시 분당구 불정로376번길 37,118호,"(37.372353, 127.1381386)"
조안헤어,"이용,미용",경기 성남시 분당구 발이봉로11번길 8-1,1층,"(37.36579625, 127.1279519)"
네일드잇,"이용,미용",경기 성남시 분당구 내정로 172,2층 203호,"(37.3736535, 127.119964)"
라뷰티코아,"이용,미용",경기 성남시 분당구 돌마로 52,엠디프라자 305호 306호,"(37.3500363, 127.1120226)"
네이처컬렉션 분당서현점 (주)엘지생활건강,화장품,경기 성남시 분당구 서현로210번길 20,"서현동, 코코프라자","(37.3857429, 127.12401215160571)"
파리클라라 정자점,"이용,미용",경기 성남시 분당구 정자일로 121 ,상가동 에프-27호 일부,"(37.3603053, 127.10508758027783)"
황금이용원,"이용,미용",경기 성남시 분당구 중앙공원로39번길 7,삼성한신상가 118,"(37.3824209, 127.1272947)"
주식회사 랑벨,화장품,경기 성남시 분당구 산운로160번길 16-3,101호,"(37.3924464, 127.0789649)"
주식회사 웨트러스트,화장품,경기 성남시 분당구 정자일로 27,401호,"(37.3507854, 127.1063437)"
아티스틱(ARTISTIC),"이용,미용",경기 성남시 분당구 대왕판교로606번길 58,2층 39호,"(37.3960191, 127.1133198)"
색갈은짙은갈색,"이용,미용",경기 성남시 분당구 정자일로 197,124호,"(37.3680129, 127.1055153)"
약손,화장품,경기 성남시 분당구 이매로 16,상가동 2층 203호,"(37.3938109, 127.1288433)"
탑,화장품,경기 성남시 분당구 내정로173번길 11 ,주상복합상가 603동 1층 119-1호,"(37.3759028, 127.1178763)"
임은미헤어샵,"이용,미용",경기 성남시 분당구 내정로173번길 5 ,궁전상가201호,"(37.3759028, 127.1178763)"
르나뷰티헤어살롱,"이용,미용",경기 성남시 분당구 황새울로258번길 42,2층,"(37.3807148, 127.1165736)"
라에스테틱,화장품,경기 성남시 분당구 정자일로 121 ,이동 08호,"(37.3603053, 127.10508758027783)"
엠제이헤어,"이용,미용",경기 성남시 분당구 양현로 220,상가 에이동동 1층 102호,"(37.387706, 127.1203123)"
코즈헤어,"이용,미용",경기 성남시 분당구 성남대로 52,2층 205호,"(37.3404548, 127.1094002)"
이지영헤어룩,"이용,미용",경기 성남시 분당구 내정로173번길 11,603동 115호,"(37.3759028, 127.1178763)"
휴라인,피부미용실,경기 성남시 분당구 구미로192번길 4,1층 일부,"(37.34355855, 127.1276796)"
왁싱아이(Waxing Y),피부미용실,경기 성남시 분당구 성남대로926번길 6,6층 612호,"(37.41214825, 127.12985860011429)"
라즐리윤(yoon)메이크업,"이용,미용",경기 성남시 분당구 성남대로926번길 12,108-1호,"(37.412845, 127.1299086)"
아르누보,"이용,미용",경기 성남시 분당구 정자일로 121,2층 G19호,"(37.3603053, 127.10508758027783)"
네일해,"이용,미용",경기 성남시 분당구 정자로 112,1층 13호,"(37.3634319, 127.1100345)"
블루밍살롱,"이용,미용",경기 성남시 분당구 황새울로258번길 32,1층 119호,"(37.3807148, 127.1165736)"
로즈왁싱&테라피,미용재료,경기 성남시 분당구 분당내곡로 155,B-704,"(37.397580399999995, 127.11258001487889)"
휴,체형관리,경기 성남시 분당구 느티로 27,3층 308호,"(37.3685417, 127.1123812)"
바바라뷰티,피부미용실,경기 성남시 분당구 서현로 170,2층 204호,"(37.3889736, 127.1225479)"
메종드헤어0403,"이용,미용",경기 성남시 분당구 금곡동161번지 천사의도시1차 212호,,
헤어컬러링,"이용,미용",경기 성남시 분당구 중앙공원로40번길 8,1층 140호,"(37.3794199, 127.1316498)"
참좋은 피부경락,화장품,경기 성남시 분당구 서현로 170,C동 715호,"(37.3889736, 127.1225479)"
살롱드수,"이용,미용",경기 성남시 분당구 정자일로 55,108동 108호,"(37.3507854, 127.1063437)"
